"cod_alumno"|"ciudad"|"sexo_f"|"puntaje_ingreso"|"promedio_notas"|"total_creditos_logrados"|"biologia"|"matematicas"|"filosofia"|"fisica"|"historia"|"quimica"|"lenguaje"|"geografia"|"idiomas"|"sociales"|"lecturacritica"|"ciencias"|"razonamiento"|"competenciaciud"|"valor_matricula"|"valor_servicios"|"ingresos"|"vive_familia"|"estrato"|"estrato_vivira"|"actualmente_trabaja"|"valor_matric_colegio"|"ano_pago_colegio"|"ingresos_familiares"|"ano_ingresos"|"numero_aportantes"|"numero_hermanos"|"numero_hermanos_est_superior"|"edad_inicio"|"edad_reporte"|"anio_reporte"|"clase"
27148247|PASTO                    |0|43.61|2.8898876404494382|170.0|40.380|37.740|43.870|48.790|0.000|40.660|50.350|0.000|36.370|41.150|||||0.0|0.0|0.0|0|1|2|0|115000|2007|2990000|0.0|1.0|2.0|2.0|18.0|28.0|2017.0|1
27160286|PASTO                    |0|58.4|3.3243589743589737|100.0|57.490|63.080|64.340|66.000|0.000|50.500|50.200|0.000|46.690|49.370|||||176500.0|35300.0|0.0|0|||0|0||0|||0.0|0.0|17.0|27.0|2017.0|1
27166220|PASTO                    |0|47.87|3.2164556962025315|138.0|44.660|53.810|47.600|43.640|0.000|45.120|47.920|0.000|34.200|49.370|||||0.0|0.0|0.0|0|||||||||||21.0|30.0|2017.0|0
28033281|PASTO                    |1|60.54|3.3855263157894737|171.0|57.490|70.240|54.370|56.610|0.000|57.660|61.760|0.000|55.930|53.200|||||80000.0|16000.0|0.0|1|1|1|0|0|2005|8000000|2007.0|1.0|3.0|0.0|19.0|28.0|2017.0|0
28033292|PASTO                    |0|60.03|3.2106666666666666|158.0|43.370|81.500|55.470|44.260|0.000|63.270|66.940|0.000|50.870|41.100|||||141500.0|28300.0|0.0|0|1|3|0|70000|2005|6000000|0.0|1.0|5.0|2.0|18.0|27.0|2017.0|0
28153228|PASTO                    |0|51.9|2.996153846153846|150.0|50.920|60.800|34.890|58.930|0.000|45.120|43.110|0.000|55.930|44.410|||||0.0|0.0|0.0|1|3|3|0|95000|2006|5000000|2007.0|1.0|1.0|0.0|17.0|26.0|2017.0|0
28153229|PASTO                    |1|0.0|2.99047619047619|169.0|46.160|55.800|58.260|46.370|0.000|49.260|59.110|0.000|41.700|47.970|||||0.0|0.0|0.0|0|||0|0|2018|0|2018.0|0.0|0.0|0.0|18.0|27.0|2017.0|1
28160254|PASTO                    |0|57.08|3.1082191780821917|88.0|59.440|67.050|56.960|46.550|0.000|58.050|53.240|0.000|47.790|61.690|||||99500.0|19900.0|0.0|0|1|1|0|0|2006|6000000|2007.0|1.0|1.0|0.0|17.0|27.0|2017.0|1
29033208|PASTO                    |0|68.28|3.6940298507462686|169.0|60.250|85.280|50.760|72.970|0.000|65.590|55.250|0.000|61.220|50.420|||||134500.0|26900.0|0.0|1|2|2|0|18000|2007|6461000|2008.0|1.0|1.0|0.0|18.0|26.0|2017.0|0
29033246|PASTO                    |0|62.43|3.53943661971831|159.0|61.560|74.560|52.480|58.400|0.000|64.000|55.400|0.000|53.320|55.750|||||86000.0|17200.0|0.0|0|1|0|0|0|2008|1500000|2008.0|0.0|1.0|0.0|17.0|25.0|2017.0|0
29033247|PASTO                    |0|62.4|3.2884057971014493|159.0|56.750|74.560|49.720|51.080|0.000|67.200|62.590|0.000|44.340|61.970|||||152000.0|30400.0|0.0|0|10|1|0|40000|2007|5760000|2008.0|2.0|4.0|0.0|17.0|25.0|2017.0|0
29033254|PASTO                    |0|59.82|3.675|175.0|53.110|70.230|56.810|52.720|0.000|57.250|62.780|0.000|45.200|55.750|||||92500.0|18500.0|0.0|0|9|0|0|0|2008|2954000|2008.0|1.0|4.0|0.0|17.0|26.0|2017.0|0
29033255|PASTO                    |1|57.27|3.9265625000000006|169.0|53.110|53.090|59.210|55.160|0.000|59.280|68.800|0.000|53.320|53.800|||||143000.0|28600.0|0.0|0|7|1|0|5000|2008|4800000|2008.0|1.0|2.0|0.0|17.0|24.0|2017.0|0
29033262|PASTO                    |0|61.69|3.2855263157894736|157.0|65.040|84.990|47.290|47.620|0.000|57.250|55.650|0.000|75.340|59.820|||||107000.0|21400.0|0.0|1|9|1|0|15000|2008|5000000|2008.0|1.0|0.0|0.0|16.0|24.0|2017.0|1
29033306|PASTO                    |0|59.43|3.618461538461539|164.0|61.560|64.090|52.090|56.000|0.000|57.040|62.590|0.000|59.900|57.750|||||152000.0|30400.0|0.0|0|8|3|0|22500|2008|3900000|2008.0|1.0|5.0|3.0|18.0|26.0|2017.0|0
29039223|PASTO                    |0|49.45|3.6063291139240494|207.0||||||||||||||||||1|1|1|1|0|2002|3000000|2008.0|2.0|2.0|0.0|22.0|30.0|2017.0|0
29153202|PASTO                    |0|60.23|4.020312500000001|175.0|67.410|67.190|49.440|56.000|0.000|61.370|60.020|0.000|49.510|53.790|||||0.0|0.0|0.0|1|1|1|0|0|2008|1200000|0.0|1.0|2.0|0.0|17.0|25.0|2017.0|0
29153214|PASTO                    |0|55.95|3.31038961038961|162.0|50.990|66.830|47.610|50.220|0.000|50.230|62.780|0.000|43.480|48.040|||||0.0|0.0|0.0|0|3|3|0|150000|2007|3250000|0.0|1.0|3.0|0.0|18.0|26.0|2017.0|0
29153222|PASTO                    |0|54.97|3.4941176470588236|168.0|50.920|60.800|47.600|56.610|0.000|54.010|50.200|0.000|44.860|50.620|||||0.0|0.0|0.0|1|2|2|0|46000|2006|8160000|2008.0|1.0|1.0|0.0|19.0|27.0|2017.0|0
29153223|PASTO                    |0|54.97|3.0618421052631573|157.0|51.960|63.730|42.250|57.260|0.000|50.940|48.950|0.000|43.480|50.260|||||0.0|0.0|0.0|0|10|0|1|70000|2007|6459700|0.0|2.0|1.0|0.0|19.0|26.0|2017.0|1
29153235|PASTO                    |0|53.86|3.6923076923076925|169.0|56.750|61.220|52.090|53.570|0.000|51.640|49.070|0.000|40.500|46.110|||||0.0|0.0|0.0|0|9|1|0|0|2006|12000000|2008.0|1.0|2.0|0.0|18.0|26.0|2017.0|0
29153237|PASTO                    |0|53.7|3.718461538461538|172.0|43.430|63.900|43.750|54.310|0.000|52.360|46.700|0.000|41.600|49.300|||||0.0|0.0|0.0|1|10|2|0|20000|2006|10000000|2008.0|1.0|5.0|0.0|20.0|28.0|2017.0|0
29153272|PASTO                    |0|51.07|3.6815384615384623|172.0|48.510|54.520|41.410|48.790|0.000|47.300|58.390|0.000|38.660|48.890|||||0.0|0.0|0.0|0|2|0|0|38000|1999|200000|0.0|2.0|5.0|0.0|26.0|34.0|2017.0|0
29153282|PASTO                    |0|50.42|3.212328767123288|156.0|48.230|58.300|49.440|42.780|0.000|46.680|57.650|0.000|49.510|46.110|||||0.0|0.0|0.0|1|1|0|0|70000|2003|8500000|2008.0|1.0|1.0|0.0|21.0|29.0|2017.0|0
200033256|PASTO                    |0|68.85|2.4029702970297024|144.0|70.000|55.000|75.000|71.000|60.000|0.000|0.000|0.000|||||||0.0|0.0|0.0|0|||0|0||0|||0.0|0.0|24.0|41.0|2017.0|0
215033548|PASTO                    |1|71.7|2.9000000000000004|28.0|74.000|74.000|55.000|93.000|0.000|67.000|55.000|0.000|57.000|52.000|0.000|0.000|0.000|0.000|1|0|0|1|1|1|0|10|2012|600000|2016.0|2.0|1.0|0.0|19.0|21.0|2017.0|1
215033768|PASTO                    |0|71.45|2.6999999999999997|18.0|68.000|62.000|54.000|86.000|0.000|89.000|58.000|0.000|60.000|63.000|0.000|0.000|0.000|0.000|1|0|0|1|2|2|0|0|2013|4200000|2013.0|1.0|0.0|0.0|18.0|21.0|2017.0|1
215034012|PASTO                    |1|55.67|0.5666666666666667|5.0|0.000|55.000|0.000|0.000|0.000|0.000|0.000|0.000|60.000|49.000|57.000|53.000|58.000|50.000|0|0|0|1|2|2|0|30000|2001|7000000|2013.0|1.0|0.0|0.0|30.0|31.0|2017.0|1
215034094|PASTO                    |0|62.24|2.1320000000000006|36.0|59.740|74.380|53.660|61.340|0.000|59.760|54.790|0.000|50.660|54.540|0.000|0.000|0.000|0.000|1|0|0|0|2|2|0|0|2009|1671300|2013.0|1.0|1.0|0.0|20.0|23.0|2017.0|1
215036025|IPIALES                  |0|48.35|2.9552631578947364|71.0|38.000|60.000|44.000|43.000|0.000|55.000|43.000|0.000|27.000|38.000|0.000|0.000|0.000|0.000|0|0|0|1|4|3|0|95000|2006|9600000|2013.0|2.0|4.0|4.0|22.0|25.0|2017.0|1
215151147|TUMACO                   |0|48.35|2.7133333333333334|54.0|41.000|48.000|39.000|51.000|0.000|50.000|58.000|0.000|40.000|34.000|0.000|0.000|0.000|0.000|0|0|0|1|1|0|0|110000|2013|5000000|2013.0|1.0|2.0|0.0|21.0|24.0|2017.0|1
215155055|TUQUERRES                |0|40.75|2.78|38.0|46.320|39.560|30.100|39.480|0.000|37.180|45.120|0.000|36.710|48.200|0.000|0.000|0.000|0.000|0|0|0|0|1|1|1|0|2008|7200000|2013.0|3.0|5.0|0.0|27.0|30.0|2017.0|1
215155274|TUQUERRES                |0|61.1|2.29|21.0|47.000|61.000|55.000|65.000|0.000|61.000|57.000|0.000|48.000|68.000|0.000|0.000|0.000|0.000|0|0|0|0|2|2|1|10|2012|5568000|2018.0|1.0|1.0|0.0|18.0|20.0|2017.0|1
216033348|PASTO                    |0|78.57|2.755555555555555|29.0|0.000|81.000|0.000|0.000|0.000|0.000|0.000|0.000|78.000|78.000|73.000|78.000|86.000|79.000|0|0|0|1|8|1|1|10|2013|6000000|2018.0|2.0|2.0|0.0|16.0|18.0|2017.0|1
216033629|PASTO                    |0|84.81|2.9384615384615382|20.0|0.000|100.000|0.000|0.000|0.000|0.000|0.000|0.000|70.000|57.000|73.000|87.000|100.000|55.000|0|0|0|1|1|2|0|10|2014|4800000|2016.0|1.0|1.0|0.0|17.0|19.0|2017.0|1
216034583|PASTO                    |0|0.0|3.933333333333333|25.0||||||||||||||||||1|9|4|1|400000|2009|72000000|2011.0|4.0|7.0|7.0|27.0|28.0|2017.0|1
216036022|IPIALES                  |0|49.62|2.52|15.0|0.000|50.000|0.000|0.000|0.000|0.000|0.000|0.000|40.000|57.000|49.000|50.000|54.000|53.000|0|0|0|1|1|1|1|10|2016|1500000|2018.0|4.0|3.0|0.0|20.0|21.0|2017.0|1
216036043|IPIALES                  |0|59.52|2.79375|28.0|0.000|62.000|0.000|0.000|0.000|0.000|0.000|0.000|54.000|59.000|59.000|58.000|64.000|55.000|0|0|0|1|2|2|0|10000|2013|18000000|2014.0|1.0|3.0|1.0|19.0|21.0|2017.0|1
216036044|IPIALES                  |0|54.28|2.5647058823529423|28.0|0.000|64.000|0.000|0.000|0.000|0.000|0.000|0.000|53.000|44.000|44.000|53.000|65.000|43.000|0|0|0|1|2|2|0|0|2014|26400000|2014.0|1.0|3.0|1.0|19.0|21.0|2017.0|1
216036059|IPIALES                  |1|54.78|3.795238095238096|52.0|0.000|53.000|0.000|0.000|0.000|0.000|0.000|0.000|52.000|59.000|55.000|61.000|47.000|58.000|0|0|0|1|0|0|0|0|0|0|2016.0|0.0|0.0|0.0|21.0|22.0|2017.0|1
216036139|IPIALES                  |0|59.38|3.85|51.0|0.000|67.000|0.000|0.000|0.000|0.000|0.000|0.000|49.000|52.000|52.000|64.000|64.000|46.000|0|0|0|1|1|2|0|0|2014|3200000|2015.0|1.0|0.0|0.0|19.0|20.0|2017.0|1
216151008|TUMACO                   |0|56.9|2.8809523809523805|43.0|51.000|52.000|43.000|66.000|0.000|62.000|54.000|0.000|74.000|53.000|0.000|0.000|0.000|0.000|0|0|0|1|1|2|0|0|2013|8273460|2014.0|2.0|2.0|2.0|20.0|21.0|2017.0|1
216151039|TUMACO                   |1|49.66|2.2444444444444445|7.0|0.000|49.000|0.000|0.000|0.000|0.000|0.000|0.000|48.000|53.000|45.000|55.000|49.000|56.000|0|0|0|1|0|0|0|0|2014|3500000|2014.0|1.0|0.0|0.0|20.0|21.0|2017.0|1
216151064|TUMACO                   |0|57.28|3.3230769230769233|69.0|0.000|55.000|0.000|0.000|0.000|0.000|0.000|0.000|49.000|60.000|58.000|62.000|56.000|59.000|0|0|0|1|1|1|0|0|2015|7400000|2014.0|1.0|1.0|0.0|17.0|19.0|2017.0|1
216155021|TUQUERRES                |0|72.95|2.17|13.0|72.000|81.000|53.000|80.000|0.000|68.000|61.000|0.000|36.000|71.000|0.000|0.000|0.000|0.000|0|0|0|1|1|2|0|0|2015|6000000|2015.0|2.0|1.0|0.0|21.0|23.0|2017.0|1
216155102|TUQUERRES                |0|68.05|3.2600000000000007|20.0|0.000|76.000|0.000|0.000|0.000|0.000|0.000|0.000|52.000|60.000|57.000|62.000|100.000|55.000|0|0|0|1|1|1|0|10|2017|4800000|2018.0|1.0|1.0|0.0|18.0|19.0|2017.0|1
216155271|TUQUERRES                |0|65.15|3.133333333333333|18.0|0.000|65.000|0.000|0.000|0.000|0.000|0.000|0.000|50.000|74.000|65.000|70.000|64.000|79.000|0|0|0|1|1|2|0|0|2014|8000000|2014.0|1.0|1.0|0.0|17.0|18.0|2017.0|1
216160126|PASTO                    |1|72.59|3.0555555555555554|25.0|0.000|78.000|0.000|0.000|0.000|0.000|0.000|0.000|64.000|72.000|69.000|62.000|96.000|64.000|0|0|0|1|9|1|0|0|2015|4800000|2014.0|2.0|1.0|0.0|18.0|20.0|2017.0|1
216160213|PASTO                    |0|81.92|3.027272727272727|35.0|0.000|86.000|0.000|0.000|0.000|0.000|0.000|0.000|77.000|70.000|84.000|74.000|94.000|66.000|0|0|0|1|2|2|0|0|2015|16000000|2015.0|1.0|0.0|0.0|17.0|18.0|2017.0|1
216160233|PASTO                    |0|85.04|4.148|60.0|0.000|100.000|0.000|0.000|0.000|0.000|0.000|0.000|80.000|74.000|76.000|78.000|100.000|66.000|0|0|0|1|1|1|0|10|2013|3600000|2016.0|1.0|3.0|2.0|19.0|20.0|2017.0|1
216160288|PASTO                    |1|71.93|3.3250000000000006|30.0|0.000|82.000|0.000|0.000|0.000|0.000|0.000|0.000|52.000|67.000|67.000|63.000|96.000|71.000|0|0|0|0|3|3|1|10|2015|2200000|2018.0|1.0|4.0|1.0|20.0|21.0|2017.0|1
217033050|PASTO                    |0|78.45|3.54|14.0|0.000|81.000|0.000|0.000|0.000|0.000|0.000|0.000|74.000|69.000|76.000|81.000|0.000|0.000|0|0|0|1|2|2|1|120000|2007|12000000|2017.0|2.0|2.0|2.0|26.0|27.0|2017.0|1
217033160|PASTO                    |1|82.62|4.014285714285714|20.0|0.000|94.000|0.000|0.000|0.000|0.000|0.000|0.000|92.000|75.000|68.000|78.000|97.000|66.000|0|0|0|1|1|1|0|10|2013|3600000|2018.0|1.0|0.0|0.0|20.0|20.0|2017.0|1
217033166|PASTO                    |1|78.3|1.8800000000000001|8.0|0.000|80.000|0.000|0.000|0.000|0.000|0.000|0.000|77.000|72.000|77.000|79.000|0.000|0.000|0|0|0|1|1|1|0|100000|2016|21600000|2016.0|1.0|1.0|0.0|16.0|17.0|2017.0|1
217033167|PASTO                    |0|81.6|3.4|11.0|0.000|86.000|0.000|0.000|0.000|0.000|0.000|0.000|71.000|73.000|66.000|97.000|0.000|0.000|0|0|0|1|3|3|0|60000|2018|12000000|2018.0|2.0|2.0|1.0|29.0|30.0|2017.0|1
217033263|PASTO                    |0|76.1|1.92|8.0|0.000|78.000|0.000|0.000|0.000|0.000|0.000|0.000|80.000|71.000|70.000|79.000|0.000|0.000|0|0|0|0|0|0|0|0|0|6000000|2016.0|1.0|1.0|1.0|17.0|17.0|2017.0|1
217033328|PASTO                    |0|81.6|3.7|14.0|0.000|86.000|0.000|0.000|0.000|0.000|0.000|0.000|87.000|71.000|81.000|76.000|0.000|0.000|0|0|0|1|1|1|1|56000|2014|3500000|2016.0|1.0|1.0|0.0|19.0|20.0|2017.0|1
217033359|PASTO                    |1|83.6|1.92|8.0|0.000|97.000|0.000|0.000|0.000|0.000|0.000|0.000|82.000|64.000|72.000|81.000|0.000|0.000|0|0|0|1|1|2|0|64000|2013|8400000|2016.0|1.0|2.0|1.0|30.0|31.0|2017.0|1
217033361|PASTO                    |1|77.4|1.8800000000000001|8.0|0.000|82.000|0.000|0.000|0.000|0.000|0.000|0.000|73.000|73.000|75.000|76.000|0.000|0.000|0|0|0|1|1|0|0|100|2015|2|2015.0|2.0|2.0|1.0|18.0|18.0|2017.0|1
217033375|PASTO                    |0|81.2|1.8800000000000001|8.0|0.000|86.000|0.000|0.000|0.000|0.000|0.000|0.000|77.000|73.000|78.000|81.000|0.000|0.000|0|0|0|1|2|0|0|0|2015|16546920|2016.0|2.0|0.0|0.0|18.0|18.0|2017.0|1
217033587|PASTO                    |0|77.85|3.5833333333333335|14.0|0.000|82.000|0.000|0.000|0.000|0.000|0.000|0.000|81.000|71.000|76.000|74.000|0.000|0.000|0|0|0|1|1|1|1|0|2012|7200000|2016.0|4.0|3.0|1.0|21.0|21.0|2017.0|1
217033589|PASTO                    |0|81.67|1.6333333333333335|8.0|0.000|94.000|0.000|0.000|0.000|0.000|0.000|0.000|87.000|83.000|69.000|74.000|97.000|69.000|0|0|0|0|1|1|0|0|2015|3200000|2015.0|1.0|1.0|0.0|19.0|19.0|2017.0|1
217033622|PASTO                    |1|80.1|1.92|8.0|0.000|80.000|0.000|0.000|0.000|0.000|0.000|0.000|80.000|77.000|82.000|79.000|0.000|0.000|0|0|0|1|7|2|0|1|2016|5000000|2016.0|2.0|3.0|2.0|16.0|16.0|2017.0|1
217033667|PASTO                    |0|0.0|3.5|3.0|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0|0|0|1|1|0|0|0|0|600000|0.0|1.0|0.0|0.0|21.0|21.0|2017.0|1
217033668|PASTO                    |0|0.0|3.45|6.0|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0|0|0|1|10|3|0|80000|2009|5000000|2016.0|1.0|1.0|0.0|24.0|25.0|2017.0|1
217033669|PASTO                    |0|0.0|3.6|3.0|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0|0|0|1|9|2|0|0|2009|1500000|2011.0|1.0|3.0|0.0|25.0|25.0|2017.0|1
217033670|PASTO                    |1|0.0|3.5|3.0|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0|0|0|0|1|1|0|0|2013|6000000|2013.0|2.0|1.0|0.0|19.0|19.0|2017.0|1
217033671|PASTO                    |0|0.0|3.45|6.0|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0|0|0|1|1|0|0|0|0|700000|2013.0|1.0|1.0|0.0|20.0|21.0|2017.0|1
217033672|PASTO                    |1|0.0|3.6|3.0|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0.000|0|0|0|1|10|1|0|0|2012|6800400|2012.0|1.0|2.0|1.0|20.0|21.0|2017.0|1
217034025|PASTO                    |0|67.3|3.9|14.0|0.000|70.000|0.000|0.000|0.000|0.000|0.000|0.000|66.000|61.000|65.000|67.000|0.000|0.000|0|0|0|1|1|2|0|0|2016|8000000|2016.0|2.0|3.0|0.0|17.0|17.0|2017.0|1
217034038|PASTO                    |1|74.85|3.7800000000000002|24.0|0.000|73.000|0.000|0.000|0.000|0.000|0.000|0.000|97.000|71.000|72.000|72.000|0.000|0.000|0|0|0|1|3|3|0|0|2016|26190364|2016.0|1.0|0.0|0.0|17.0|17.0|2017.0|1
217034052|PASTO                    |0|68.15|0.9500000000000001|4.0|0.000|73.000|0.000|0.000|0.000|0.000|0.000|0.000|64.000|48.000|67.000|67.000|0.000|0.000|0|0|0|1|1|1|0|0|2009|8000000|2016.0|2.0|1.0|0.0|17.0|18.0|2017.0|1
217034072|PASTO                    |0|63.85|3.085714285714286|14.0|0.000|67.000|0.000|0.000|0.000|0.000|0.000|0.000|54.000|61.000|64.000|63.000|0.000|0.000|0|0|0|1|7|0|0|0|2016|3000000|0.0|1.0|2.0|0.0|17.0|18.0|2017.0|1
217034083|PASTO                    |0|69.1|3.2666666666666666|19.0|0.000|78.000|0.000|0.000|0.000|0.000|0.000|0.000|70.000|59.000|67.000|56.000|0.000|0.000|0|0|0|1|1|1|0|0|2016|10600000|2016.0|2.0|1.0|0.0|17.0|17.0|2017.0|1
217034148|PASTO                    |0|70.18|3.4|19.0|0.000|71.000|0.000|0.000|0.000|0.000|0.000|0.000|77.000|77.000|59.000|74.000|76.000|66.000|0|0|0|1|2|2|0|0|2015|7000000|2016.0|1.0|1.0|1.0|19.0|20.0|2017.0|1
217034224|PASTO                    |0|68.27|3.7875000000000005|19.0|0.000|82.000|0.000|0.000|0.000|0.000|0.000|0.000|73.000|54.000|63.000|54.000|84.000|55.000|0|0|0|1|4|4|1|339650|2015|24000000|2018.0|3.0|3.0|3.0|17.0|18.0|2017.0|1
217034242|PASTO                    |0|72.25|2.869230769230769|18.0|0.000|76.000|0.000|0.000|0.000|0.000|0.000|0.000|67.000|75.000|68.000|72.000|0.000|0.000|0|0|0|1|1|0|0|10|2014|7200000|2018.0|1.0|1.0|1.0|21.0|21.0|2017.0|1
217034263|PASTO                    |0|69.8|1.175|8.0|0.000|67.000|0.000|0.000|0.000|0.000|0.000|0.000|76.000|71.000|69.000|73.000|0.000|0.000|0|0|0|1|2|2|0|0|2016|14400000|2016.0|2.0|1.0|0.0|16.0|17.0|2017.0|1
217034298|PASTO                    |0|68.85|2.2166666666666663|8.0|0.000|73.000|0.000|0.000|0.000|0.000|0.000|0.000|61.000|66.000|61.000|75.000|0.000|0.000|0|0|0|1|1|1|0|10|2017|13200000|2016.0|2.0|3.0|1.0|17.0|17.0|2017.0|1
217034386|PASTO                    |1|68.1|1.4166666666666667|4.0|0.000|68.000|0.000|0.000|0.000|0.000|0.000|0.000|56.000|71.000|75.000|65.000|0.000|0.000|0|0|0|1|2|2|0|49000|2015|12000000|2016.0|1.0|2.0|0.0|20.0|20.0|2017.0|1
217036001|IPIALES                  |0|57.5|2.5|7.0|0.000|57.000|0.000|0.000|0.000|0.000|0.000|0.000|65.000|60.000|56.000|56.000|0.000|0.000|0|0|0|1|1|1|0|0|2016|50000000|2016.0|2.0|1.0|0.0|17.0|18.0|2017.0|1
217036007|IPIALES                  |0|64.2|2.357142857142857|4.0|0.000|71.000|0.000|0.000|0.000|0.000|0.000|0.000|52.000|60.000|64.000|58.000|0.000|0.000|0|0|0|1|2|1|0|10|2016|3000000|2016.0|1.0|1.0|0.0|17.0|18.0|2017.0|1
217036009|IPIALES                  |0|58.8|3.8249999999999997|24.0|0.000|58.000|0.000|0.000|0.000|0.000|0.000|0.000|72.000|59.000|57.000|56.000|0.000|0.000|0|0|0|1|3|3|0|0|2015|3000000|2016.0|3.0|1.0|1.0|18.0|19.0|2017.0|1
217036012|IPIALES                  |1|59.35|3.485714285714286|16.0|0.000|56.000|0.000|0.000|0.000|0.000|0.000|0.000|67.000|60.000|57.000|65.000|0.000|0.000|0|0|0|1|1|2|0|0|2015|8400000|4.0|2.0|2.0|0.0|17.0|17.0|2017.0|1
217036014|IPIALES                  |1|58.35|3.0124999999999993|14.0|0.000|48.000|0.000|0.000|0.000|0.000|0.000|0.000|70.000|62.000|69.000|59.000|0.000|0.000|0|0|0|1|3|2|0|180000|2016|8500000|2016.0|1.0|1.0|0.0|18.0|18.0|2017.0|1
217036023|IPIALES                  |0|76.85|3.325|13.0|0.000|80.000|0.000|0.000|0.000|0.000|0.000|0.000|82.000|68.000|73.000|75.000|0.000|0.000|0|0|0|1|1|1|0|0|2015|600000|0.0|1.0|1.0|0.0|18.0|18.0|2017.0|1
217036030|IPIALES                  |1|57.95|1.3571428571428572|4.0|0.000|58.000|0.000|0.000|0.000|0.000|0.000|0.000|53.000|50.000|59.000|61.000|0.000|0.000|0|0|0|1|7|0|0|0|2016|5000000|2015.0|2.0|4.0|1.0|17.0|17.0|2017.0|1
